training_iteration,proportion_missed
4309,0.4031410256410257
4310,0.40852564102564104
4311,0.4116025641025642
4312,0.4108333333333334
4313,0.40544871794871795
4314,0.4039102564102565
4315,0.405448717948718
4316,0.4039102564102566
4317,0.39775641025641045
4318,0.3946794871794872
4319,0.4000641025641026
4320,0.3892948717948719
4321,0.3892948717948719
4322,0.3892948717948719
4323,0.3892948717948719
4324,0.3892948717948719
4325,0.4008333333333334
4326,0.40006410256410246
4327,0.40006410256410246
4328,0.4131410256410256
4329,0.4131410256410256
4330,0.41006410256410264
4331,0.4031410256410257
4332,0.40621794871794875
4333,0.40929487179487173
4334,0.40929487179487173
4335,0.40621794871794875
4336,0.3946794871794872
4337,0.3946794871794872
4338,0.3985256410256411
4339,0.3946794871794873
4340,0.3900641025641026
4341,0.3900641025641026
4342,0.3985256410256411
4343,0.3923717948717949
4344,0.3931410256410257
4345,0.3931410256410257
4346,0.39544871794871805
4347,0.4062179487179488
4348,0.4039102564102565
4349,0.4085256410256411
4350,0.4123717948717949
4351,0.42160256410256414
4352,0.4239102564102564
4353,0.4239102564102564
4354,0.4207692307692309
4355,0.4361538461538461
4356,0.43153846153846154
4357,0.42307692307692313
4358,0.41461538461538466
4359,0.41307692307692306
4360,0.42230769230769233
4361,0.42307692307692313
4362,0.4223076923076923
4363,0.4346153846153846
4364,0.4449358974358974
4365,0.44262820512820517
4366,0.43185897435897447
4367,0.4110897435897436
4368,0.41724358974358977
4369,0.41724358974358977
4370,0.4157051282051282
4371,0.41570512820512834
4372,0.41185897435897445
4373,0.41416666666666674
4374,0.41416666666666674
4375,0.40801282051282056
4376,0.40185897435897444
4377,0.4110897435897436
4378,0.4072435897435897
4379,0.41339743589743594
4380,0.41878205128205126
4381,0.4110897435897436
4382,0.4041666666666666
4383,0.40647435897435896
4384,0.4126282051282052
4385,0.4118589743589743
4386,0.4210897435897435
4387,0.4210897435897435
4388,0.43089743589743584
4389,0.43089743589743584
4390,0.4401282051282051
4391,0.43705128205128213
4392,0.4401282051282053
4393,0.4401282051282053
4394,0.43935897435897436
4395,0.42320512820512823
4396,0.4201282051282052
4397,0.4201282051282052
4398,0.42397435897435903
4399,0.42320512820512823
4400,0.42320512820512823
4401,0.41397435897435914
4402,0.41397435897435914
4403,0.4039743589743591
4404,0.400897435897436
4405,0.39858974358974364
4406,0.3993589743589744
4407,0.3908974358974359
4408,0.3832051282051282
4409,0.38320512820512825
4410,0.3862820512820513
4411,0.39782051282051284
4412,0.3916666666666668
4413,0.37474358974358984
4414,0.37628205128205133
4415,0.36858974358974367
4416,0.36858974358974367
4417,0.37397435897435904
4418,0.3670512820512821
4419,0.363974358974359
4420,0.36166666666666664
4421,0.3524358974358974
4422,0.3493589743589744
4423,0.3590384615384616
4424,0.374423076923077
4425,0.38903846153846156
4426,0.38903846153846156
4427,0.38903846153846156
4428,0.3928846153846154
4429,0.3959615384615385
4430,0.40057692307692316
4431,0.3974999999999999
4432,0.4028846153846154
4433,0.3990384615384616
4434,0.3990384615384616
4435,0.4051923076923077
4436,0.39442307692307693
4437,0.3836538461538461
4438,0.38749999999999996
4439,0.3844230769230769
4440,0.3844230769230769
4441,0.37596153846153846
4442,0.38596153846153847
4443,0.3821153846153846
4444,0.3751923076923077
4445,0.3607692307692308
4446,0.3607692307692308
4447,0.35846153846153855
4448,0.35846153846153855
4449,0.3492307692307692
4450,0.3453846153846154
4451,0.3515384615384615
4452,0.3515384615384616
4453,0.3507692307692309
4454,0.35846153846153844
4455,0.3592307692307692
4456,0.35538461538461547
4457,0.3546153846153847
4458,0.3546153846153847
4459,0.3507692307692308
4460,0.3500000000000001
4461,0.35384615384615387
4462,0.3661538461538461
4463,0.3738461538461539
4464,0.36923076923076925
4465,0.3715384615384616
4466,0.3784615384615385
4467,0.39230769230769225
4468,0.3953846153846154
4469,0.3953846153846154
4470,0.3953846153846154
4471,0.39538461538461545
4472,0.3869230769230771
4473,0.39461538461538476
4474,0.3984615384615385
4475,0.3992307692307692
4476,0.4046153846153846
4477,0.40461538461538465
4478,0.39769230769230773
4479,0.41230769230769226
4480,0.41846153846153844
4481,0.4230769230769231
4482,0.41307692307692306
4483,0.4076923076923078
4484,0.40846153846153854
4485,0.39846153846153853
4486,0.39153846153846156
4487,0.39
4488,0.4023076923076923
4489,0.4023076923076923
4490,0.4023076923076923
4491,0.39384615384615385
4492,0.3938461538461538
4493,0.3946153846153846
4494,0.3892307692307693
4495,0.3823076923076924
4496,0.3876923076923077
4497,0.3876923076923077
4498,0.3876923076923077
4499,0.39
4500,0.3884615384615385
4501,0.3884615384615385
4502,0.3823076923076924
4503,0.3823076923076924
4504,0.38461538461538475
4505,0.39076923076923087
4506,0.39076923076923087
4507,0.38230769230769235
4508,0.3830769230769232
4509,0.38461538461538475
4510,0.3915384615384616
4511,0.3961538461538462
4512,0.4015384615384615
4513,0.4007692307692307
4514,0.3953846153846154
4515,0.4046153846153846
4516,0.4061538461538462
4517,0.40769230769230774
4518,0.41692307692307695
4519,0.4153846153846154
4520,0.41153846153846163
4521,0.4230769230769232
4522,0.4207692307692309
4523,0.41923076923076935
4524,0.41923076923076935
4525,0.4176923076923078
4526,0.4200000000000001
4527,0.42692307692307685
4528,0.4215384615384616
4529,0.416923076923077
4530,0.4092307692307693
4531,0.4092307692307693
4532,0.40538461538461545
4533,0.4023076923076924
4534,0.40307692307692305
4535,0.40307692307692305
4536,0.4061538461538462
4537,0.4084615384615385
4538,0.4084615384615385
4539,0.4107692307692307
4540,0.4092307692307692
4541,0.4015384615384616
4542,0.4015384615384616
4543,0.39384615384615396
4544,0.3976923076923078
4545,0.40230769230769226
4546,0.3946153846153846
4547,0.396923076923077
4548,0.40461538461538465
4549,0.39538461538461545
4550,0.4015384615384616
4551,0.3892307692307693
4552,0.3892307692307693
4553,0.3869230769230769
4554,0.3869230769230769
4555,0.3869230769230769
4556,0.39307692307692305
4557,0.39769230769230773
4558,0.406923076923077
4559,0.4092307692307693
4560,0.4061538461538462
4561,0.4023076923076924
4562,0.4023076923076924
4563,0.4023076923076924
4564,0.40384615384615385
4565,0.4023076923076923
4566,0.4
4567,0.3960839160839161
4568,0.3968531468531469
4569,0.4068531468531468
4570,0.4068531468531468
4571,0.40916083916083923
4572,0.40608391608391614
4573,0.40377622377622385
4574,0.4037762237762238
4575,0.40300699300699305
4576,0.41146853146853146
4577,0.41146853146853146
4578,0.40993006993007003
4579,0.4153146853146854
4580,0.4153146853146854
4581,0.40377622377622396
4582,0.40377622377622396
4583,0.41608391608391615
4584,0.41608391608391615
4585,0.41608391608391615
4586,0.41223776223776226
4587,0.4076223776223777
4588,0.39608391608391613
4589,0.38762237762237767
4590,0.3891608391608392
4591,0.3891608391608392
4592,0.3891608391608392
4593,0.40146853146853156
4594,0.40146853146853156
4595,0.40146853146853156
4596,0.4099300699300699
4597,0.4099300699300699
4598,0.3892249417249418
4599,0.3907634032634033
4600,0.3907634032634033
4601,0.3969172494172494
4602,0.40614801864801864
4603,0.39614801864801863
4604,0.408455710955711
4605,0.4107634032634032
4606,0.40307109557109555
4607,0.40768648018648024
4608,0.4153787878787879
4609,0.4153787878787879
4610,0.4230710955710956
4611,0.42922494172494174
4612,0.4299941724941725
4613,0.4230710955710957
4614,0.42076340326340333
4615,0.42076340326340333
4616,0.4238403263403264
4617,0.42922494172494186
4618,0.4307634032634033
4619,0.42999417249417254
4620,0.4215326340326341
4621,0.42614801864801877
4622,0.435378787878788
4623,0.4438403263403263
4624,0.4438403263403263
4625,0.4438403263403263
4626,0.44691724941724936
4627,0.4439102564102565
4628,0.44237179487179495
4629,0.43698717948717947
4630,0.43391025641025643
4631,0.43544871794871803
4632,0.4346794871794872
4633,0.4346794871794872
4634,0.4308333333333334
4635,0.42237179487179494
4636,0.42160256410256414
4637,0.41929487179487185
4638,0.41929487179487185
4639,0.4092948717948719
4640,0.415448717948718
4641,0.415448717948718
4642,0.41852564102564105
4643,0.4292948717948718
4644,0.4292948717948718
4645,0.4269871794871795
4646,0.4269871794871795
4647,0.43391025641025643
4648,0.43391025641025643
4649,0.4369871794871796
4650,0.43160256410256415
4651,0.43237179487179495
4652,0.4339102564102565
4653,0.4331410256410257
4654,0.42621794871794877
4655,0.43307692307692314
4656,0.4376923076923077
4657,0.4404195804195805
4658,0.42580419580419593
4659,0.4234965034965037
4660,0.41734265734265746
4661,0.4242657342657344
4662,0.4242657342657344
4663,0.4265734265734267
4664,0.41657342657342666
4665,0.4104195804195805
4666,0.4065734265734266
4667,0.3958041958041958
4669,0.38272727272727275
4670,0.381958041958042
4671,0.37734265734265743
4672,0.3811888111888113
4673,0.3811888111888113
4674,0.3904195804195805
4675,0.3865734265734266
4676,0.3873426573426573
4677,0.3873426573426573
4678,0.3796503496503497
4679,0.3796503496503497
4680,0.39349650349650356
4681,0.4048426573426574
4682,0.4048426573426574
4683,0.4002272727272728
4684,0.40561188811188814
4685,0.4056118881118882
4686,0.4071503496503497
4687,0.4040734265734266
4688,0.41638111888111884
4689,0.4202272727272728
4690,0.4202272727272728
4691,0.4202272727272728
4692,0.4209965034965035
4693,0.4186888111888112
4694,0.4240734265734265
4695,0.42022727272727267
4696,0.41253496503496506
4697,0.41022727272727283
4698,0.41330419580419586
4699,0.42176573426573427
4700,0.42176573426573427
4701,0.43638111888111886
4702,0.43561188811188806
4703,0.4340734265734266
4704,0.4302272727272727
4705,0.4348426573426573
4706,0.4371503496503496
4707,0.4379195804195804
4708,0.4356118881118881
4709,0.43638111888111886
4710,0.42715034965034965
4711,0.42715034965034965
4712,0.42561188811188805
4713,0.42099650349650347
4714,0.4325349650349651
4715,0.42791958041958045
4716,0.42519230769230776
4717,0.4336538461538462
4718,0.43673076923076926
4719,0.4375
4720,0.4375
4721,0.43673076923076926
4722,0.43673076923076926
4723,0.44673076923076926
4724,0.4490384615384616
4725,0.4405769230769231
4726,0.4405769230769231
4727,0.4328846153846155
4728,0.4328846153846155
4729,0.4351923076923078
4730,0.4405769230769231
4731,0.4459615384615384
4732,0.4444230769230769
4733,0.4359615384615385
4734,0.4321153846153847
4735,0.4382692307692308
4736,0.4375
4737,0.4375
4738,0.4313461538461539
4739,0.42519230769230776
4740,0.4253846153846154
4741,0.4207692307692308
4742,0.41461538461538466
4743,0.4130769230769231
4744,0.4246153846153847
4745,0.4246153846153847
4746,0.4246153846153847
4747,0.42230769230769233
4748,0.4107692307692308
4749,0.40461538461538465
4750,0.39846153846153853
4751,0.3976923076923078
4752,0.4000000000000001
4753,0.4023076923076923
4754,0.4092307692307693
4755,0.4100000000000001
4756,0.4160256410256411
4757,0.41833333333333345
4758,0.412948717948718
4759,0.4067948717948719
4760,0.409871794871795
4761,0.4121794871794872
4762,0.40910256410256407
4763,0.4044871794871795
4764,0.40448717948717955
4765,0.40448717948717955
4766,0.4052564102564103
4767,0.4014102564102565
4768,0.40756410256410264
4769,0.40679487179487184
4770,0.4221794871794872
4771,0.42756410256410254
4772,0.4252564102564102
4773,0.426025641025641
4774,0.426025641025641
4775,0.4321794871794873
4776,0.43064102564102574
4777,0.43064102564102574
4778,0.43064102564102574
4779,0.4306410256410257
4780,0.4305710955710956
4781,0.4205710955710956
4782,0.4190326340326342
4783,0.4190326340326342
4784,0.4244172494172494
4785,0.42903263403263403
4786,0.42903263403263403
4787,0.43749417249417244
4788,0.44518648018648016
4789,0.4351864801864802
4790,0.435955710955711
4791,0.4467249417249417
4792,0.4467249417249417
4793,0.44980186480186485
4794,0.44980186480186485
4795,0.44749417249417256
4796,0.4482634032634033
4797,0.44364801864801867
4798,0.4390326340326341
4799,0.43749417249417255
4800,0.43826340326340324
4801,0.43826340326340324
4802,0.43826340326340324
4803,0.4359557109557109
4804,0.4359557109557109
4805,0.4351864801864801
4806,0.43210955710955723
4807,0.42595571095571105
4808,0.4244172494172495
4809,0.42672494172494174
4810,0.432878787878788
4811,0.432878787878788
4812,0.4413403263403264
4813,0.44134032634032644
4814,0.44980186480186485
4815,0.4544172494172494
4816,0.44134032634032627
4817,0.44134032634032627
4818,0.44672494172494176
4819,0.445955710955711
4820,0.4422377622377623
4821,0.4422377622377623
4822,0.4437762237762238
4823,0.4453146853146853
4824,0.4306993006993008
4825,0.4230069930069931
4826,0.42300699300699307
4827,0.43069930069930074
4828,0.4245454545454546
4829,0.41608391608391615
4830,0.4183916083916084
4831,0.4176223776223776
4832,0.41454545454545455
4833,0.41454545454545455
4834,0.4076223776223777
4835,0.40993006993007003
4836,0.4106993006993007
4837,0.41300699300699306
4838,0.41300699300699306
4839,0.3976223776223777
4840,0.39223776223776224
4841,0.3853146853146854
4842,0.38993006993007007
4843,0.406923076923077
4844,0.406923076923077
4845,0.4115384615384615
4846,0.41615384615384615
4847,0.4107692307692307
4848,0.4076923076923076
4849,0.40230769230769226
4850,0.3976923076923077
4851,0.3976923076923077
4852,0.3976923076923077
4853,0.40384615384615385
4854,0.40384615384615385
4855,0.386923076923077
4856,0.3800000000000001
4857,0.38384615384615395
4858,0.38384615384615395
4859,0.38384615384615395
4860,0.3876923076923077
4861,0.3876923076923077
4862,0.3846153846153847
4863,0.39000000000000007
4864,0.3846153846153847
4865,0.39
4866,0.3784615384615385
4867,0.3846153846153847
4868,0.38923076923076927
4869,0.39153846153846156
4870,0.396923076923077
4871,0.3915384615384616
4872,0.3915384615384616
4873,0.41384615384615375
4874,0.4076923076923076
4875,0.4084615384615385
4876,0.40461538461538477
4877,0.40461538461538477
4878,0.40461538461538477
4879,0.4061538461538462
4880,0.40538461538461545
4881,0.40538461538461545
4882,0.40538461538461545
4883,0.41692307692307684
4884,0.4269230769230768
4885,0.4223076923076923
4886,0.4223076923076923
4887,0.42230769230769233
4888,0.41769230769230764
4889,0.41769230769230764
4890,0.43846153846153846
4891,0.4369871794871796
4892,0.4292948717948719
4893,0.4292948717948719
4894,0.42775641025641037
4895,0.42544871794871797
4896,0.42083333333333345
4897,0.4300641025641026
4898,0.4423717948717949
4899,0.4423717948717949
4900,0.4446794871794873
4901,0.4464102564102565
4902,0.44025641025641044
4903,0.44025641025641044
4904,0.44025641025641044
4905,0.44025641025641044
4906,0.43333333333333335
4907,0.4271794871794873
4908,0.4187179487179487
4909,0.42256410256410254
4910,0.42256410256410254
4911,0.4256410256410256
4912,0.4210256410256411
4913,0.42948717948717957
4914,0.4364102564102565
4915,0.44641025641025645
4916,0.4556410256410256
4917,0.4556410256410256
4918,0.4648717948717948
4919,0.4579487179487181
4920,0.45871794871794874
4921,0.4602564102564103
4922,0.4602564102564103
4923,0.4641025641025642
4924,0.45948717948717954
4925,0.4602564102564103
4926,0.4602564102564103
4927,0.46102564102564103
4928,0.46256410256410263
4929,0.4664102564102564
4930,0.4564102564102565
4931,0.4371794871794872
4932,0.4371794871794872
4933,0.4371794871794872
4934,0.4382284382284382
4935,0.43976689976689975
4936,0.4366899766899768
4937,0.438997668997669
4938,0.4406002331002331
4939,0.4406002331002331
4940,0.4406002331002331
4941,0.4406002331002331
4942,0.43521561771561773
4943,0.43213869463869464
4944,0.43213869463869464
4945,0.43752331002331
4946,0.43213869463869464
4947,0.43213869463869464
4948,0.43213869463869464
4949,0.4313694638694639
4950,0.42060023310023303
4951,0.42515151515151517
4952,0.42130536130536134
4953,0.42130536130536134
4954,0.41515151515151516
4955,0.40976689976689984
4956,0.39822843822843834
4957,0.3943822843822844
4958,0.39899766899766903
4959,0.4036130536130536
4960,0.4049592074592075
4961,0.4049592074592075
4962,0.3995745920745921
4963,0.3995745920745921
4964,0.39957459207459217
4965,0.4018822843822844
4966,0.40572843822843824
4967,0.4026515151515152
4968,0.4064976689976691
4969,0.4072668997668998
4970,0.4134207459207459
4971,0.40957459207459207
4972,0.4018822843822844
4973,0.40726689976689984
4974,0.4072668997668998
4975,0.4072668997668998
4976,0.4072668997668998
4977,0.39649766899766903
4978,0.39649766899766903
4979,0.3941899766899767
4980,0.3949592074592075
4981,0.39957459207459217
4982,0.39691724941724943
4983,0.39691724941724943
4984,0.3969172494172495
4985,0.3969172494172495
4986,0.39384032634032645
4987,0.3861480186480187
4988,0.3861480186480187
4989,0.3946095571095571
4990,0.3923018648018648
4991,0.3923018648018648
4992,0.3907634032634033
4993,0.3907634032634033
